Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C5140,NWXMGUDVXFXRIG-WESIUVDSSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C,-3.284013193,0.3293,444.435,0.459459459
C5931,ALDSXDRDRWDASQ-UHFFFAOYSA-N,OC(=O)Cc1cccc(c1)C(=O)c1ccccc1,-2.763677516,2.5447,240.254,0.459459459
C823,UDEWPOVQBGFNGE-UHFFFAOYSA-N,CCCOC(=O)c1ccccc1,-2.6700001,2.2534,164.201,0.459459459
C6122,VLWJKVNMRMHPCC-UHFFFAOYSA-N,ClCCN(Cc1ccccc1)CCCl,-2.649761584,2.9662,232.15,0.459459459
C830,DQMZLTXERSFNPB-UHFFFAOYSA-N,CCC1(C(=O)NCNC1=O)c1ccccc1,-2.6400001,1.1955,218.252,0.459459459
C7048,NWXMGUDVXFXRIG-PMXORCKASA-N,CN([C@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)cccc3O)C2=O)O)O)C(=O)N)C,-2.058981413,0.3293,444.435,0.459459459
C1624,VEQOALNAAJBPNY-UHFFFAOYSA-N,O=c1cc(n(n1c1ccccc1)C)C,0.70999998,1.4844,188.226,0.459459459
C2749,ZDYPMKZEUSYJQI-LZYBPNLTSA-N,CN(CC/C=C\1/c2ccsc2CCc2c1cccc2)C,-5.443850257,4.2301,283.431,0.46
C238,ZPEIMTDSQAKGNT-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cc(Cl)cc2)C,-5.0100002,4.9594,318.864,0.46
C398,RIGBPMDIGYBTBJ-UHFFFAOYSA-N,O=C(NS(=O)(=O)c1ccc(cc1)C)NC1CCCCC1,-4.21,4.1782,296.385,0.46
C4118,YPQLFJODEKMJEF-UHFFFAOYSA-N,O=C(C(O)(C)C)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],-4.027158656,2.9192,292.211,0.46
C6402,RRCPAXJDDNWJBI-UHFFFAOYSA-N,C=CCc1ccccc1OCC(CNC(C)C)O.Cl,-2.474261867,3.3457,285.81,0.46
C8156,DMULVCHRPCFFGV-UHFFFAOYSA-N,CN(CCc1c[nH]c2c1cccc2)C,-1.225960263,2.272,188.269,0.46
C9691,BBDAGFIXKZCXAH-PJNBIRNISA-N,OC[C@H]1O[C@@H]2[C@H]([C@@H]1O)Oc1n2ccc(=N)n1,0.647423919,-1.5261,225.201,0.46
C1956,ICQVNPHZLORXIG-UHFFFAOYSA-N,Clc1ccc(cc1)C1CCc2c(N(C1=O)CCCN(C(C)C)C(C)C)cccc2,-7.45159931,5.9769,412.995,0.46031746
C3313,KTFGSVWWMYCIJB-UHFFFAOYSA-N,CN(CCC=C1c2ccsc2SCc2c1cccc2)C.Cl,-4.715238062,5.5392,337.93,0.461538462
C3324,UZQBOFAUUTZOQE-VSLWXVDYSA-N,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@H](C[C@H](C(=O)/C=C/[C@]1(C)O)C)C,-4.700777234,2.5129,525.675,0.461538462
C3369,JYLIAQPHVDFOQO-UHFFFAOYSA-N,C[NH+](CCOC(c1ccc(cc1)I)c1ccccc1)C.[Cl-],-4.660885233,-0.4543,417.712,0.461538462
C801,QFOHBWFCKVYLES-UHFFFAOYSA-N,CCCCOC(=O)c1ccc(cc1)O,-2.72,2.3491,194.227,0.461538462
C6666,ZFDPAZDODACYOG-UHFFFAOYSA-M,Cc1c(NCS(=O)(=O)[O-])c(=O)n(n1C)c1ccccc1.[Na+],-2.300093897,1.5528,319.312,0.461538462
C6679,VYPFMCZCVQRZQJ-UHFFFAOYSA-N,N#CCNc1ccccc1C(=O)O,-2.28876815,1.39328,176.172,0.461538462
C8285,UEJSSZHHYBHCEL-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)[N-]c1ncccn1.[Ag+],-1.104127298,3.1149,357.137,0.461538462
C8901,IXMINYBUNCWGER-UHFFFAOYSA-M,CCCOC(=O)c1ccc(cc1)[O-].[Na+],-0.371755769,2.3972,202.182,0.461538462
C1528,GUBGYTABKSRVRQ-QRZGKKJRSA-N,OC[C@H]1O[C@@H](O)[C@@H]([C@H]([C@@H]1O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O)O,-0.23999999,-5.3972,342.296,0.461538462
C9086,PBPMFHCGVZTYHV-UHFFFAOYSA-N,CN(CCNc1ccccn1)C,-0.05975272,1.1281,165.236,0.461538462
C3033,BMCQMVFGOVHVNG-TUFAYURCSA-N,CCCC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)C(=O)CO,-5.068781662,3.1326,432.55,0.4625
C271,IMONTRJLAWHYGT-ZCPXKWAGSA-N,C#C[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12)OC(=O)C,-4.79,4.0633,340.456,0.462686567
C6678,VBCRAMVMTKQGPM-UHFFFAOYSA-N,COc1ccc2c(c1)c(ccn2)C(CN1CCCCC1)O.Cl,-2.288869847,3.5026,322.83,0.462686567
C6448,TYDVXCIBGRTKRO-UHFFFAOYSA-N,CN(S(=O)(=O)c1ccc(cc1)NS(=O)(=O)c1ccc(cc1)N)C,-2.446946695,4.1357,355.432,0.463414634
C6833,XAMZAUGUBOIFKY-UHFFFAOYSA-N,CN(c1c(=O)[nH]c(=O)n(c1C)c1ccccc1)C,-2.185274347,0.9002,245.277,0.463414634
C7585,KULNOANNPOGHQK-UHFFFAOYSA-N,OCCNc1ccccc1C(=O)O,-1.67595956,0.862,181.189,0.463414634
C8170,SHNJNXNMYKGBGP-UHFFFAOYSA-N,OC(Cc1ccccc1)CNC(C)C,-1.214327356,1.9789,193.285,0.463414634
C4823,JXYWFNAQESKDNC-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.COc1ccc(cc1)CN(c1ccccn1)CCN(C)C,-3.52446429,2.3702,401.456,0.464285714
C7329,OYIFNHCXNCRBQI-UHFFFAOYSA-N,OC(=O)CCCC(C(=O)O)N,-1.864826493,0.3535,161.156,0.464285714
C9824,GGTYBZJRPHEQDG-WCCKRBBISA-N,N[C@H](C(=O)O)CCCN.Cl,0.773088339,1.3398,168.622,0.464285714
C365,LPEPZBJOKDYZAD-UHFFFAOYSA-N,OC(=O)c1ccccc1Nc1cccc(c1)C(F)(F)F,-4.3600001,4.2202,281.23,0.465116279
C5425,HMHLTLDEACVVIE-UHFFFAOYSA-M,CCC1(CCC(C)C)C(=O)N=C(N(C1=O)C)[O-].[Na+],-3.084319703,0.9776,262.281,0.465116279
C5948,QNVOFASLYHPBMU-UHFFFAOYSA-N,CN(c1c(=O)n(Cc2ccccc2)c(=O)n(c1C)C)C,-2.750060565,0.9697,273.33,0.465116279
C6340,IVQOFBKHQCTVQV-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC,-2.512944461,2.8075,327.417,0.465116279
C6472,UPXNTQIUGPERQJ-UHFFFAOYSA-N,CN(CCCNc1nc2c(o1)ccc(c2)Cl)C,-2.433095971,2.9178,253.728,0.465116279
C7361,SVBNKTIROPNBQH-UHFFFAOYSA-N,CN(CCN(c1ncccn1)Cc1ccccc1)C,-1.838295464,2.0448,256.346,0.465116279
C7907,PVXJBKOQPCPILX-UHFFFAOYSA-N,OCC(COc1cccc(c1)OC)O,-1.450187765,0.4272,198.216,0.465116279
C464,KXGVEGMKQFWNSR-ASMMDWMDSA-N,O[C@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2([C@H]1CC[C@@H]2[C@H](CCC(=O)O)C)C)C,-3.95,4.4779,392.572,0.465517241
C5254,JGSARLDLIJGVTE-MBNYWOFBSA-N,O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,-3.201207559,1.1896,334.39,0.466666667
C5620,DTTDXHDYTWQDCS-UHFFFAOYSA-N,OC1(CCCCC1)c1ccccc1,-2.965800609,2.8383,176.255,0.466666667
C7257,STJMRWALKKWQGH-UHFFFAOYSA-N,OC(c1cc(Cl)c(c(c1)Cl)N)CNC(C)(C)C,-1.921637908,3.9692,277.19,0.466666667
C7944,SYVNKOFCGRDUIF-UHFFFAOYSA-N,CN1CC2CCC(C1)N2CCOC(=O)c1ccc(cc1)N,-1.424040514,1.661,289.373,0.466666667
C8270,RRBSZTYIWIHPST-UHFFFAOYSA-N,OCC(Cn1c(=O)c2n(C)cnc2n(c1=O)C)O,-1.11969682,-2.2131,254.243,0.466666667
C8279,QZTMHCLQBRFNOF-UHFFFAOYSA-N,NNC(=O)c1cc(Cl)nc(c1)Cl,-1.109802048,2.0831,206.029,0.466666667
C9187,RRNJROHIFSLGRA-JEDNCBNOSA-N,CC(=O)O.NCCCC[C@@H](C(=O)O)N,0.116986653,1.0188,206.24,0.466666667
C2599,CERUVRSAHAFOLZ-LAWPZHMJSA-N,O=C1OCC(=C1)[C@H]1CC[C@]2([C@]1(C)CCC1C2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,-5.661505624,3.3663,634.797,0.467391304
C2843,WDJUZGPOPHTGOT-XUDUSOBPSA-N,O=C1OCC(=C1)[C@H]1CC[C@]2([C@]1(C)CC[C@H]1[C@H]2CC[C@H]2[C@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O[C@H]1C[C@H](O)[C@@H]([C@H](O1)C)O)O,-5.292568448,3.2473,764.939,0.467391304
C197,WDJUZGPOPHTGOT-IUTQCQAUSA-N,O=C1OCC(=C1)[C@H]1CC[C@@]2([C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC[C@@H](C2)O[C@@H]1C[C@H](O)[C@H]([C@@H](O1)C)O[C@@H]1C[C@H](O)[C@H]([C@@H](O1)C)O[C@@H]1C[C@H](O)[C@H]([C@@H](O1)C)O)O,-5.29,3.2473,764.939,0.467391304
C2090,XCTYLCDETUVOIP-UHFFFAOYSA-N,CCSc1ccc2c(c1)N(CCCN1CCN(CC1)C)c1c(S2)cccc1,-6.83537768,4.9796,399.616,0.467741935
C7243,LDBTVAXGKYIFHO-UHFFFAOYSA-N,COc1cc(ccc1OC)Cc1cnc(nc1N)N,-1.927341667,2.4114,260.292,0.468085106
C241,CGBCCZZJVKUAMX-RYNAEJSDSA-N,O=C1C=C[C@]2(C(=C1)C(=C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@]2(OC(=O)C)C(=O)C)C)Cl)C,-4.9499998,4.5277,402.911,0.46875
C5723,BDLSDHWCOJPHIE-KFUGMXNISA-N,COc1ccc2c3c1O[C@@H]1[C@@]43CC[N@@+]([C@H](C2)[C@@H]4C=C[C@@H]1O)([O-])C,-2.899263396,1.4725,315.364,0.46875
C7088,ZPQPDBIHYCBNIG-UHFFFAOYSA-N,OC(COc1cccc2c1oc(c2)C(=O)C)CNC(C)C,-2.04214907,2.764,291.342,0.46875
C1247,VIUDTWATMPPKEL-UHFFFAOYSA-N,Nc1cccc(c1)C(F)(F)F,-1.47,2.8688,161.124,0.46875
C8684,OEZZFHANQAGLDU-UHFFFAOYSA-N,COC(c1ccccc1)CN(C)C,-0.69478209,1.9357,179.259,0.46875
C9010,KIKLDWULAZATJG-YZZSNFJZSA-M,COc1ccc2c3c1O[C@@H]1[C@@]43CC[N+]([C@H](C2)[C@@H]4C=C[C@@H]1O)(C)C.[Br-],-0.180863331,-1.3915,394.303,0.46875
C6103,PAZJSJFMUHDSTF-UHFFFAOYSA-N,C=CCc1ccccc1OCC(CNC(C)C)O,-2.658670251,2.5437,249.349,0.469387755
C8009,GVNWHCVWDRNXAZ-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CN(CCOC(c1ccccn1)c1ccc(cc1)Cl)C,-1.346997118,3.1144,406.86,0.469387755
C3266,PRKMKMJCQDPUKG-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)CCCN1CCC(=CC1)c1ccccc1,-4.782114135,4.3853,335.439,0.46969697
C2430,MJBCABRMQNZIRC-UHFFFAOYSA-N,CCOc1ccc(cc1OC)Cc1[nH+]c(C)cc2c1cc(OC)c(c2)OC.[Cl-],-5.955969577,0.9816,403.899,0.470588235
C2879,HNGOYPWMJBELHN-FJUODKGNSA-N,CNCC/C=C/1\c2ccccc2Sc2c1cc(OC)cc2.Cl,-5.254069643,5.3939,333.875,0.470588235
C3280,WYZDXEKUWRCKOB-YDSAWKJFSA-N,O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(C)O)C)C,-4.758701125,4.3492,304.467,0.470588235
C3474,QFLZIWVSQDZLNW-UHFFFAOYSA-N,Brc1ccc2c(c1)C(=O)C(C2=O)c1ccccc1,-4.560212488,3.6119,301.135,0.470588235
C3489,BQXQGZPYHWWCEB-UHFFFAOYSA-N,OC(COc1cccc2c1c1ccccc1[nH]2)CNC(C)C,-4.544134987,3.4497,298.379,0.470588235
C5094,ZGGPNDKKJIWQJU-WDZFZDKYSA-N,O=C(c1ccncc1)N/N=C(\C(=O)O)/C,-3.316366694,0.6628,207.186,0.470588235
C7935,CLJHABUMMDMAFA-UHFFFAOYSA-N,CC(NC(C(c1ccc(cc1)O)O)C)CCc1ccccc1.Cl,-1.4292638,4.6179,335.868,0.470588235
C8173,IABBAGAOMDWOCW-UHFFFAOYSA-N,OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOC(=O)c1cccnc1)CC,-1.210891105,0.3317,414.407,0.470588235
C9197,QXWYKJLNLSIPIN-JGVFFNPUSA-N,OC(=O)[C@H]([C@@H](c1ccc(c(c1)O)O)O)N,0.130627695,0.2434,213.187,0.470588235
C4670,VWRCYAZJKNPEQR-NIEARKAZSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CN1CCCN=C1/C=C/c1cccs1,-3.625072469,-0.2538,356.394,0.471698113
C1782,HFVNWDWLWUCIHC-GUPDPFMOSA-N,ClCCN(c1ccc(cc1)CCCC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C)CCCl,-9.468243915,5.4154,646.641,0.472527473
C3243,GGPYDICFDBGVIV-UHFFFAOYSA-N,C[NH+](CCOC(c1ccccc1)c1ccc(cc1)c1ccccc1)C.[Cl-],-4.813701396,0.6081,367.912,0.473684211
C3735,LYQLXJMHHDAPRW-UHFFFAOYSA-N,C[NH+](CCOC(c1ccccc1)c1ccc(cc1)C(C)C)C.[Cl-],-4.308772558,0.0645,333.895,0.473684211
C3889,VDUVBBMAXXHEQP-SLINCCQESA-M,[O-]C(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)c1c(C)onc1c1ccccc1.[Na+],-4.182725556,0.8894,423.418,0.473684211
C5069,BNFDLGUZDIWYJK-UHFFFAOYSA-N,C[NH+](CCOC(c1ccc(cc1)C)c1ccccc1)C.[Cl-],-3.333214475,-0.7505,305.842,0.473684211
C9113,YLXIPWWIOISBDD-NDAAPVSOSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.CNC[C@@H](c1ccc(c(c1)O)O)O,4.82e-05,-1.3811,333.291,0.473684211
C9298,ZOLBALGTFCCTJF-UHFFFAOYSA-N,OS(=O)(=O)O.CC(NCC(c1ccc(c(c1)O)O)O)C.CC(NCC(c1ccc(c(c1)O)O)O)C,0.272059807,3.4682,520.594,0.473684211
C3720,YQYVFVRQLZMJKJ-UHFFFAOYSA-N,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CC1CC1,-4.321681952,3.2643,271.397,0.474576271
C335,SYTBZMRGLBWNTM-JTQLQIEISA-N,OC(=O)[C@H](c1ccc(c(c1)F)c1ccccc1)C,-4.4899998,3.6808,244.261,0.475
C1682,SYTBZMRGLBWNTM-UHFFFAOYSA-N,OC(=O)C(c1ccc(c(c1)F)c1ccccc1)C	,-4.15,3.6808,244.261,0.475
C3409,QPHRVUMZLUQZGU-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccc1,-4.623349103,3.6137,326.408,0.475409836
C3377,UXZQBAUCVHFILC-UHFFFAOYSA-N,CCN(CCOC(=O)N(c1ccccc1)c1ccccc1)CC.Cl,-4.655610492,5.1051,348.867,0.476190476
C3511,LKPINBXAWIMZCG-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC.Cl,-4.528174541,4.5055,347.879,0.476190476
C5413,MDKGKXOCJGEUJW-UHFFFAOYSA-N,OC(=O)C(c1ccc(cc1)C(=O)c1cccs1)C,-3.095339578,3.1672,260.308,0.476190476
C5484,FOMOAEUYWZDTNS-PMUMKWKESA-N,COc1ccc2c(c1O)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,-3.048558204,3.0269,287.397,0.476190476
C9936,BTCSSZJGUNDROE-UHFFFAOYSA-N,NCCCC(=O)O,1.100596236,0.5102,103.12,0.476190476
C377,BFPYWIDHMRZLRN-YNPXEITASA-N,C#C[C@@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2)O,-4.3000002,3.6126,296.403,0.476923077
C2797,TYFLIJAGRULBIS-UHFFFAOYSA-N,CCN(CCOC(=O)C1c2ccccc2c2c1cccc2)CC.Cl,-5.35993218,4.4859,345.863,0.477272727
C1093,SVYBEBLNQGDRHF-UHFFFAOYSA-N,CCc1nnc(s1)NS(=O)(=O)c1ccc(cc1)N,-1.9400001,3.2185,284.358,0.477272727
C97,YJDYCULVYZDESB-HKQXQEGQSA-N,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CCCC2,-6.6999998,4.9883,274.441,0.47826087
C3866,GIVYEEPCHMGCEK-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=NCC=N2)c1ccccc1,-4.193870327,2.7645,254.714,0.47826087
C4408,HYPJZSYXUWYJDG-UHFFFAOYSA-N,OC(=O)Cc1ccccc1Nc1c(Cl)ccc(c1Cl)O,-3.800630825,4.1427,312.148,0.47826087
C6930,FPPVUXBASWMIBH-UHFFFAOYSA-N,CCN(CCOC(=O)c1cccc(c1OC)OC)CC.Cl,-2.134811637,3.0044,317.808,0.47826087
C431,FAOZLTXFLGPHNG-JQJXMUTFSA-N,O=C1C=C[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@]2(F)[C@H](O)C[C@]2([C@H]1CC[C@]2(O)C(=O)C)C)C,-4.0999999,2.9233,376.462,0.478873239
C588,AAXVEMMRQDVLJB-NGGQNULTSA-N,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)CC[C@]12C)F,-3.4300001,1.8737,380.45,0.478873239
C9245,YGIPNGHJLVOBQO-UHFFFAOYSA-N,OCCNC(C(c1ccccc1)O)C.Cl,0.209067748,1.8833,231.719,0.479166667
C2219,QTKBGOFNZQTOTA-UHFFFAOYSA-N,CN(CCCC1c2ccccc2Sc2c1cc(Cl)cc2)C.Br,-6.430479266,6.2364,398.788,0.48
C5399,LEVWYRKDKASIDU-IMJSIDKUSA-N,N[C@H](C(=O)O)CSSC[C@@H](C(=O)O)N,-3.101985729,0.5922,240.3,0.48
C1088,HDZZVAMISRMYHH-UGYAYLCHSA-N,OC[C@@H]1O[C@@H]([C@H]([C@H]1O)O)n1ccc2c1ncnc2N,-1.95,-0.7938,266.253,0.48
C7218,HDZZVAMISRMYHH-KCGFPETGSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc2c1ncnc2N,-1.948179763,-0.7938,266.253,0.48
C1586,QWCKQJZIFLGMSD-VKHMYHEASA-N,CC[C@@H](C(=O)O)N,0.31,0.5086,103.12,0.48
C7323,WIEGFTCXYMUOEJ-ODQZHCRPSA-L,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1[C@@H](O)[C@H]1C(=C([O-])c3c([C@@]1(C)O)cccc3[O-])C2=O)O)O)C(=O)N)C.[Na+].[Na+].O.O,-1.870610465,-0.5178,540.428,0.480519481
C2471,KUVIULQEHSCUHY-XYWKZLDCSA-N,CCC(=O)O[C@@]1([C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)Cl)C(=O)COC(=O)CC,-5.879920163,4.0868,521.042,0.481012658
C597,XJCLWVXTCRQIDI-UHFFFAOYSA-N,CCN(C(=S)SCC(=C)Cl)CC,-3.3900001,3.0988,223.786,0.481481481
C6249,HQIRNZOQPUAHHV-UHFFFAOYSA-N,OC(COc1cc(C)ccc1Cl)CNC(C)(C)C,-2.565816181,3.1671,271.783,0.481481481
C1475,ZDXPYRJPNDTMRX-GSVOUGTGSA-N,NC(=O)CC[C@H](C(=O)O)N,-0.55000001,0.0644,146.145,0.481481481
C5464,QCHSEDTUUKDTIG-UHFFFAOYSA-L,[O-]C(=O)C1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl.[K+].[K+].[OH-],-3.06141105,0.6448,408.919,0.482142857
C7519,ZXQLCTFFNCGCAD-UHFFFAOYSA-N,OC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)CN1CCN(CC1)C(=O)c1ccccc1,-1.725721236,-0.8716,426.469,0.482142857
C3858,VKQFCGNPDRICFG-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(=C(C1c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C,-4.197837183,4.0538,388.414,0.482758621
C5557,PMDUNHOOULGNCQ-UHFFFAOYSA-N,N#Cc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1,-3.0103943,1.87268,275.305,0.482758621
C7773,AKVBCGQVQXPRLD-UHFFFAOYSA-N,CCCCCCC(C(=O)O)N,-1.547460613,2.069,159.226,0.482758621
C8180,MYGVPKMVGSXPCQ-JEDNCBNOSA-N,N[C@H](C(=O)O)CC[S+](C)C.[Cl-],-1.204844777,-2.6294,199.699,0.482758621
C9814,GMYDEDCMIQAOCT-UHFFFAOYSA-N,NCC(c1ccccc1)O.Cl,0.760350223,2.181,173.64,0.482758621
C3586,ALEXXDVDDISNDU-JZYPGELDSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-4.457702624,2.3524,404.497,0.483870968
C379,ALEXXDVDDISNDU-VVCDUNCFSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-4.3000002,2.3524,404.497,0.483870968
C452,ITRJWOMZKQRYTA-RFZYENFJSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-4.0,2.5606,402.481,0.483870968
C6495,PNWVOLKZHJEWQU-UHFFFAOYSA-N,O=C(c1ccccc1)Nc1ccncc1,-2.416916673,2.4069,198.221,0.483870968
C7452,IRSCQMHQWWYFCW-UHFFFAOYSA-N,OCC(OCn1cnc2c1[nH]c(N)nc2=O)CO,-1.773470054,-1.3897,255.231,0.483870968
C8540,HKOIXWVRNLGFOR-KOFBORESSA-N,COc1ccc2c3c1O[C@@H]1[C@@]43CCN[C@H](C2)[C@@H]4C=C[C@@H]1O,-0.862524525,1.4877,285.338,0.483870968
C8940,XUYPXLNMDZIRQH-UHFFFAOYSA-N,CSCCC(C(=O)O)NC(=O)C,-0.321595251,0.7197,191.248,0.483870968
C9243,XUYPXLNMDZIRQH-LURJTMIESA-N,CSCC[C@@H](C(=O)O)NC(=O)C,0.205548286,0.7197,191.248,0.483870968
C4477,XQCGNURMLWFQJR-ZNDDOCHDSA-N,CO[C@H]1C[C@H](O[C@H]2CC[C@]3([C@](C2)(O)CC[C@@H]2[C@@H]3CC[C@]3([C@]2(O)CC[C@@H]3C2=CC(=O)OC2)C)C=O)O[C@@H]([C@H]1O)C,-3.744952414,2.4333,548.665,0.484210526
C3349,ZIIJJOPLRSCQNX-UHFFFAOYSA-N,CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC.Cl.Cl,-4.682146028,5.1095,460.8,0.484375
C4983,XTKDAFGWCDAMPY-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)c1ccccn1,-3.397811385,3.0087,327.396,0.484375
C5994,ONIHPYYWNBVMID-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1)C(=O)OCC,-2.719456391,2.04,222.237,0.484848485
C7322,NDVDXOIGBPXNAP-UHFFFAOYSA-N,Nc1ccc(cc1)C(=O)Nc1ccncc1.Cl.Cl,-1.871142142,4.1743,286.157,0.484848485
C6421,YYCRAERBSFHMPL-XFKAJCMBSA-N,COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)C=CC1=O)C,-2.459005977,0.7621,313.348,0.485294118
C1481,LKCWBDHBTVXHDL-UFFGTHJOSA-N,NCC[C@H](C(=O)N[C@@H]1C[C@H](N)[C@H]([C@@H]([C@H]1O[C@H]1O[C@@H](CO)[C@@H]([C@H]([C@@H]1O)N)O)O)O[C@H]1O[C@@H](CN)[C@@H]([C@H]([C@@H]1O)O)O)O,-0.5,-5.2321,585.603,0.485294118
C2073,UYIFTLBWAOGQBI-BZDYCCQFSA-N,O=C(c1ccccc1)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,-6.894428661,5.1228,376.488,0.485714286
C5670,LDQABYIPLUEXCO-UHFFFAOYSA-N,NCC(c1ccc2c(c1)ccc1c2cccc1)O.Cl,-2.933579325,4.4874,273.757,0.485714286
C9274,NMJLIXOMSLNUGE-UHFFFAOYSA-N,NCCCCCCNCCSS(=O)(=O)O.Br,0.255183951,3.7612,337.298,0.485714286
C5882,MIQYLPZRCQLVEI-PSOYPTMXSA-N,CCC(=O)O[C@]12C=CC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)OC)C,-2.791542534,1.723,369.411,0.486111111
C4838,NGXZRVUMBBHGBE-UHFFFAOYSA-N,CCC1(CCC(C)C)C(=O)NC(=S)NC1=O,-3.513138772,2.0075,242.338,0.486486486
C6265,QELSKZZBTMNZEB-UHFFFAOYSA-N,CCCOC(=O)c1ccc(cc1)O,-2.556792012,1.959,180.2,0.486486486
C2069,FQVHOULQCKDUCY-OGHXVOSASA-N,O=CC[C@H]1C[C@@H](C)C(=O)/C=C/[C@@H]2O[C@H]2C[C@H](OC(=O)C[C@H]([C@@H]([C@H]1O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)N(C)C)O[C@@H]1O[C@@H](C)[C@@H]([C@](C1)(C)O)OC(=O)CC(C)C)OC)OC(=O)C)C,-6.921845891,2.4328,841.978,0.487603306
C3844,JGOAIQNSOGZNBX-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccccc1)c1ccccc1)CC,-4.216891655,3.7035,311.418,0.487804878
